,match_api_id,season,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,winner_id_label
67,1979955,2015/2016,2015-11-27 00:00:00,10000,9985,2,3,72.0,68.0,63.0,64.0,69.0,68.0,70.0,70.0,69.0,72.0,69.0,63.0,72.0,72.0,69.0,70.0,72.0,59.0,75.0,73.0,71.0,67.0,2.6,3.3,2.63,2.6,3.4,2.55,2.75,3.3,2.4,2.5,3.4,2.62,2.63,3.55,2.75,2.5,3.3,2.6,2.55,3.5,2.7,-1
68,1979956,2015/2016,2015-11-28 00:00:00,8571,8475,3,1,69.0,66.0,70.0,73.0,68.0,69.0,71.0,65.0,66.0,69.0,68.0,62.0,66.0,68.0,64.0,66.0,67.0,66.0,65.0,65.0,72.0,62.0,1.7,3.75,4.75,1.65,4.0,4.75,1.7,3.6,4.7,1.67,3.6,5.25,1.73,3.87,5.29,1.6,3.75,5.0,1.7,3.8,5.0,1
69,1979957,2015/2016,2015-11-28 00:00:00,9986,9994,1,2,68.0,65.0,70.0,70.0,67.0,71.0,71.0,68.0,70.0,70.0,70.0,70.0,72.0,72.0,71.0,70.0,72.0,70.0,61.0,67.0,66.0,71.0,2.2,3.2,3.4,2.15,3.4,3.2,2.1,3.3,3.3,2.25,3.25,3.2,2.28,3.4,3.41,2.2,3.1,3.2,2.25,3.4,3.25,-1
70,1979958,2015/2016,2015-11-29 00:00:00,10001,8573,0,1,67.0,66.0,67.0,65.0,75.0,68.0,62.0,69.0,66.0,67.0,66.0,70.0,69.0,74.0,68.0,70.0,72.0,68.0,70.0,73.0,71.0,71.0,3.3,3.5,2.1,3.2,3.7,2.05,3.1,3.3,2.2,3.2,3.4,2.2,3.26,3.63,2.26,3.1,3.3,2.15,3.13,3.6,2.2,-1
71,1979959,2015/2016,2015-11-28 00:00:00,9997,274581,0,1,69.0,63.0,75.0,64.0,64.0,65.0,66.0,65.0,69.0,69.0,68.0,73.0,67.0,64.0,67.0,62.0,68.0,68.0,64.0,68.0,65.0,68.0,2.0,3.5,3.6,1.95,3.5,3.75,2.0,3.3,3.6,2.0,3.4,3.6,2.04,3.56,3.93,1.91,3.3,3.75,2.0,3.5,3.7,-1
72,1979960,2015/2016,2015-12-06 00:00:00,8342,9986,2,1,69.0,76.0,73.0,72.0,67.0,71.0,74.0,76.0,73.0,72.0,75.0,68.0,67.0,70.0,58.0,70.0,67.0,69.0,63.0,65.0,70.0,70.0,1.44,4.5,6.5,1.44,4.5,6.5,1.45,4.0,7.0,1.5,4.33,6.0,1.53,4.64,6.44,1.44,4.33,6.0,1.5,4.5,6.0,1
73,1979961,2015/2016,2015-12-04 00:00:00,9991,10000,2,2,75.0,68.0,74.0,71.0,72.0,74.0,78.0,73.0,69.0,76.0,70.0,72.0,63.0,68.0,66.0,69.0,64.0,70.0,70.0,69.0,72.0,67.0,1.44,4.75,6.0,1.44,4.6,6.25,1.4,4.4,7.3,1.5,4.33,6.0,1.51,4.69,6.74,1.44,4.33,6.0,1.45,4.75,6.5,0
74,1979962,2015/2016,2015-12-06 00:00:00,9987,8635,0,0,69.0,66.0,73.0,73.0,72.0,71.0,64.0,70.0,75.0,70.0,73.0,74.0,73.0,74.0,73.0,70.0,74.0,77.0,76.0,77.0,74.0,76.0,3.4,3.4,2.1,3.3,3.4,2.1,3.3,3.3,2.1,3.4,3.4,2.1,3.55,3.53,2.17,3.25,3.4,2.05,3.5,3.5,2.1,0
75,1979963,2015/2016,2015-12-05 00:00:00,8573,9997,1,2,70.0,69.0,74.0,67.0,68.0,68.0,72.0,70.0,66.0,71.0,71.0,69.0,65.0,66.0,75.0,64.0,71.0,64.0,69.0,65.0,69.0,68.0,1.55,4.0,5.75,1.53,4.0,6.0,1.65,3.6,5.1,1.57,3.8,6.0,1.6,4.14,6.34,1.6,3.75,5.0,1.57,4.1,5.75,-1
76,1979964,2015/2016,2015-12-05 00:00:00,274581,8203,2,3,73.0,64.0,67.0,67.0,68.0,64.0,62.0,68.0,68.0,68.0,68.0,74.0,67.0,73.0,68.0,70.0,67.0,64.0,71.0,68.0,70.0,68.0,2.55,3.4,2.63,2.5,3.3,2.7,2.5,3.3,2.65,2.62,3.3,2.62,2.72,3.51,2.67,2.5,3.3,2.6,2.6,3.4,2.7,-1
77,1979965,2015/2016,2015-12-06 00:00:00,9994,8571,3,1,70.0,61.0,72.0,70.0,72.0,67.0,70.0,71.0,69.0,72.0,71.0,69.0,64.0,70.0,73.0,66.0,69.0,71.0,65.0,66.0,69.0,68.0,2.05,3.6,3.4,2.1,3.4,3.3,2.1,3.3,3.3,2.05,3.3,3.6,2.12,3.48,3.76,2.05,3.25,3.4,2.1,3.5,3.5,1
79,1979967,2015/2016,2015-12-05 00:00:00,8475,9985,0,0,62.0,64.0,66.0,66.0,72.0,65.0,68.0,66.0,62.0,65.0,59.0,63.0,68.0,73.0,69.0,72.0,70.0,71.0,73.0,74.0,69.0,61.0,3.8,3.3,2.0,3.5,3.5,2.0,3.6,3.3,2.0,3.5,3.6,2.0,3.79,3.72,2.03,3.4,3.4,2.0,3.6,3.7,2.0,0
80,1979968,2015/2016,2015-12-13 00:00:00,8635,8573,1,1,74.0,74.0,74.0,73.0,70.0,73.0,76.0,77.0,77.0,76.0,74.0,70.0,69.0,67.0,74.0,68.0,68.0,66.0,71.0,73.0,70.0,72.0,1.45,4.5,6.5,1.44,4.5,6.5,1.45,4.0,7.0,1.48,4.2,6.5,1.5,4.55,7.25,1.5,4.2,5.5,1.5,4.4,6.5,0
81,1979969,2015/2016,2015-12-13 00:00:00,9985,8342,2,0,63.0,68.0,72.0,73.0,72.0,73.0,74.0,70.0,67.0,71.0,73.0,69.0,76.0,73.0,72.0,67.0,75.0,75.0,71.0,72.0,75.0,77.0,3.2,3.4,2.2,3.0,3.4,2.25,2.9,3.3,2.3,3.1,3.4,2.25,3.2,3.62,2.29,2.88,3.4,2.25,3.1,3.5,2.25,1
82,1979970,2015/2016,2015-12-12 00:00:00,8203,9994,1,1,74.0,67.0,73.0,68.0,70.0,67.0,64.0,71.0,66.0,70.0,69.0,70.0,64.0,72.0,70.0,72.0,67.0,71.0,70.0,72.0,66.0,71.0,2.0,3.3,3.8,2.0,3.5,3.5,2.0,3.3,3.6,1.95,3.4,3.75,2.04,3.58,3.92,2.05,3.25,3.4,2.0,3.5,3.8,0
83,1979971,2015/2016,2015-12-12 00:00:00,10000,8475,2,1,72.0,63.0,68.0,66.0,69.0,68.0,67.0,59.0,70.0,69.0,72.0,62.0,66.0,68.0,64.0,66.0,66.0,65.0,59.0,65.0,72.0,62.0,1.57,4.0,5.5,1.62,4.0,5.5,1.55,3.9,5.6,1.6,4.0,5.25,1.62,4.28,5.78,1.62,3.8,4.8,1.6,4.2,5.4,1
84,1979972,2015/2016,2015-12-12 00:00:00,8571,274581,1,3,69.0,64.0,70.0,65.0,68.0,71.0,66.0,69.0,69.0,65.0,64.0,73.0,64.0,67.0,61.0,68.0,68.0,62.0,68.0,66.0,69.0,64.0,1.75,3.75,4.33,1.8,3.7,4.5,1.75,3.5,4.5,1.75,3.5,4.5,1.81,3.71,4.95,1.73,3.4,4.6,1.8,3.6,4.6,-1
86,1979974,2015/2016,2015-12-11 00:00:00,10001,9987,0,0,67.0,66.0,75.0,67.0,63.0,65.0,68.0,65.0,69.0,66.0,62.0,69.0,66.0,73.0,73.0,72.0,70.0,75.0,64.0,70.0,73.0,71.0,3.75,3.8,1.85,4.1,3.5,1.85,3.6,3.3,2.0,3.8,3.6,1.85,4.23,3.8,1.9,3.4,3.4,2.0,4.0,3.75,1.87,0
87,1979975,2015/2016,2015-12-13 00:00:00,9997,9991,0,2,69.0,71.0,63.0,64.0,68.0,65.0,65.0,66.0,69.0,69.0,75.0,75.0,69.0,74.0,74.0,78.0,69.0,73.0,73.0,72.0,72.0,75.0,4.75,3.5,1.75,4.5,3.7,1.8,4.2,3.5,1.8,4.33,3.6,1.8,4.71,3.87,1.8,4.0,3.5,1.8,4.4,3.8,1.8,-1
88,1979840,2015/2016,2015-07-31 00:00:00,9991,9987,1,0,70.0,65.0,68.0,71.0,69.0,71.0,71.0,70.0,71.0,70.0,71.0,71.0,69.0,73.0,72.0,71.0,71.0,61.0,67.0,69.0,69.0,73.0,1.67,3.6,5.25,1.67,3.7,5.0,1.7,3.6,4.7,1.67,3.6,5.25,1.71,3.89,5.41,1.7,3.5,4.6,1.7,3.8,4.8,1
89,1979841,2015/2016,2015-08-01 00:00:00,8342,8203,3,0,66.0,67.0,72.0,72.0,70.0,72.0,73.0,72.0,64.0,68.0,66.0,72.0,63.0,67.0,70.0,68.0,67.0,67.0,67.0,67.0,67.0,70.0,1.55,4.2,5.5,1.6,3.9,5.25,1.5,4.0,6.1,1.53,4.33,5.5,1.63,4.36,5.38,1.53,4.2,5.0,1.57,4.2,5.5,1
90,1979842,2015/2016,2015-08-01 00:00:00,8475,8571,2,1,65.0,66.0,64.0,64.0,63.0,63.0,66.0,63.0,68.0,67.0,62.0,67.0,59.0,67.0,67.0,66.0,70.0,67.0,69.0,60.0,68.0,68.0,3.2,3.25,2.25,3.0,3.4,2.25,2.75,3.3,2.4,3.2,3.3,2.25,3.28,3.37,2.33,3.0,3.2,2.25,3.2,3.3,2.25,1
91,1979843,2015/2016,2015-08-01 00:00:00,8573,10001,2,1,67.0,66.0,67.0,72.0,67.0,67.0,71.0,68.0,62.0,68.0,70.0,64.0,59.0,71.0,67.0,64.0,67.0,69.0,65.0,65.0,69.0,64.0,1.65,3.6,5.5,1.7,3.5,5.0,1.7,3.6,4.7,1.7,3.5,5.25,1.66,3.84,5.96,1.7,3.4,4.8,1.65,3.7,5.4,1
92,1979844,2015/2016,2015-08-01 00:00:00,274581,9997,0,2,64.0,63.0,63.0,65.0,65.0,62.0,54.0,64.0,67.0,59.0,54.0,66.0,66.0,73.0,64.0,65.0,67.0,65.0,65.0,64.0,60.0,62.0,2.63,3.3,2.6,2.6,3.3,2.6,2.4,3.3,2.75,2.62,3.3,2.62,2.82,3.32,2.67,2.6,3.1,2.6,2.7,3.3,2.6,-1
93,1979845,2015/2016,2015-08-02 00:00:00,9994,9986,2,2,69.0,55.0,70.0,66.0,70.0,64.0,68.0,71.0,69.0,66.0,70.0,68.0,66.0,69.0,68.0,65.0,66.0,69.0,71.0,67.0,65.0,60.0,2.1,3.4,3.4,1.95,3.5,3.7,2.1,3.3,3.3,2.0,3.5,3.6,2.15,3.51,3.58,2.0,3.4,3.4,2.05,3.5,3.5,0
94,1979846,2015/2016,2015-08-02 00:00:00,9985,10000,2,1,72.0,68.0,68.0,72.0,72.0,69.0,71.0,70.0,64.0,71.0,70.0,71.0,57.0,62.0,68.0,67.0,66.0,68.0,69.0,66.0,63.0,69.0,1.57,4.0,5.75,1.65,3.8,5.0,1.65,3.6,5.1,1.62,3.8,5.5,1.61,4.1,6.12,1.65,3.6,4.8,1.6,4.0,5.4,1
95,1979847,2015/2016,2015-08-02 00:00:00,1773,8635,0,2,70.0,62.0,66.0,68.0,64.0,67.0,65.0,69.0,66.0,64.0,65.0,74.0,72.0,69.0,72.0,70.0,76.0,74.0,75.0,72.0,75.0,69.0,5.25,4.2,1.57,6.25,3.9,1.53,5.6,3.9,1.55,6.0,4.2,1.53,5.66,4.17,1.63,5.5,3.8,1.55,5.25,4.1,1.6,-1
96,1979976,2015/2016,2015-12-20 00:00:00,8342,8635,1,4,69.0,76.0,73.0,72.0,72.0,76.0,76.0,74.0,75.0,72.0,74.0,74.0,73.0,68.0,73.0,73.0,73.0,77.0,77.0,75.0,74.0,76.0,1.95,3.6,3.6,2.0,3.5,3.5,2.0,3.4,3.5,2.0,3.5,3.5,2.1,3.63,3.65,1.95,3.4,3.5,2.0,3.6,3.5,-1
97,1979977,2015/2016,2015-12-20 00:00:00,9991,8571,3,0,75.0,72.0,74.0,73.0,72.0,74.0,78.0,73.0,75.0,76.0,71.0,69.0,66.0,70.0,73.0,65.0,68.0,69.0,71.0,69.0,69.0,68.0,1.44,4.33,7.0,1.48,4.2,6.5,1.45,4.0,7.0,1.44,4.33,7.0,1.45,4.72,8.1,1.44,4.33,6.0,1.4,4.6,7.5,1
98,1979978,2015/2016,2015-12-19 00:00:00,9987,9997,3,0,69.0,66.0,73.0,73.0,72.0,70.0,70.0,64.0,71.0,70.0,75.0,65.0,65.0,66.0,75.0,64.0,63.0,71.0,65.0,64.0,68.0,69.0,1.53,3.75,7.0,1.55,4.0,5.75,1.55,4.0,5.5,1.55,3.8,6.0,1.56,4.22,6.91,1.53,4.0,5.5,1.53,4.1,6.25,1
99,1979979,2015/2016,2015-12-20 00:00:00,8573,9985,4,1,70.0,69.0,74.0,68.0,70.0,70.0,72.0,68.0,71.0,73.0,72.0,63.0,72.0,72.0,73.0,70.0,74.0,70.0,73.0,68.0,73.0,71.0,2.3,3.5,2.9,2.4,3.4,2.8,2.4,3.4,2.7,2.4,3.3,2.88,2.48,3.53,2.95,2.38,3.3,2.75,2.4,3.5,2.8,1
100,1979980,2015/2016,2015-12-19 00:00:00,274581,8475,0,1,73.0,64.0,67.0,67.0,60.0,68.0,62.0,62.0,64.0,69.0,68.0,60.0,66.0,63.0,64.0,66.0,65.0,59.0,65.0,61.0,64.0,72.0,1.95,3.5,3.75,2.0,3.6,3.4,1.9,3.5,3.7,2.05,3.4,3.5,2.11,3.6,3.65,2.0,3.4,3.4,2.05,3.5,3.5,-1
101,1979981,2015/2016,2015-12-18 00:00:00,9994,10000,1,1,70.0,61.0,72.0,70.0,72.0,67.0,71.0,70.0,72.0,64.0,71.0,72.0,63.0,69.0,64.0,66.0,70.0,70.0,68.0,69.0,72.0,68.0,2.2,3.5,3.1,2.3,3.3,3.0,2.1,3.4,3.2,2.25,3.4,3.0,2.13,3.72,3.49,2.2,3.3,3.0,2.3,3.6,2.9,0
103,1979983,2015/2016,2015-12-19 00:00:00,10001,9986,2,1,67.0,66.0,75.0,67.0,62.0,65.0,68.0,69.0,63.0,65.0,68.0,68.0,62.0,70.0,58.0,70.0,69.0,67.0,70.0,70.0,70.0,72.0,3.4,3.4,2.1,3.2,3.5,2.1,3.3,3.3,2.1,3.3,3.5,2.1,3.51,3.59,2.17,3.1,3.4,2.1,3.25,3.6,2.1,1
104,1979984,2015/2016,2015-12-27 00:00:00,8635,10001,2,1,74.0,73.0,74.0,73.0,73.0,62.0,77.0,73.0,77.0,76.0,74.0,67.0,68.0,66.0,75.0,67.0,63.0,65.0,68.0,69.0,65.0,68.0,1.18,6.5,15.0,1.22,6.0,11.5,1.2,5.8,13.0,1.2,7.0,13.0,1.22,7.25,14.5,1.2,6.0,11.0,1.18,7.0,15.0,1
105,1979985,2015/2016,2015-12-27 00:00:00,9985,274581,3,0,63.0,72.0,72.0,73.0,72.0,61.0,59.0,72.0,75.0,73.0,71.0,73.0,61.0,61.0,67.0,66.0,62.0,60.0,68.0,64.0,69.0,65.0,1.45,4.5,6.5,1.5,4.1,6.25,1.5,4.0,6.1,1.48,4.0,7.0,1.5,4.43,7.59,1.44,4.2,6.5,1.45,4.4,7.0,1
106,1979986,2015/2016,2015-12-26 00:00:00,8203,9991,2,0,74.0,67.0,68.0,73.0,70.0,67.0,66.0,72.0,68.0,64.0,68.0,75.0,72.0,74.0,73.0,72.0,74.0,78.0,73.0,76.0,75.0,71.0,4.0,3.6,1.85,4.0,3.6,1.85,4.2,3.5,1.8,4.2,3.6,1.83,4.54,3.72,1.87,3.6,3.5,1.91,4.1,3.7,1.83,1
107,1979987,2015/2016,2015-12-27 00:00:00,10000,8573,1,0,72.0,63.0,69.0,64.0,66.0,70.0,69.0,59.0,64.0,72.0,68.0,70.0,67.0,74.0,68.0,70.0,66.0,73.0,68.0,70.0,72.0,71.0,2.3,3.5,2.88,2.3,3.5,2.85,2.3,3.3,2.9,2.25,3.5,2.9,2.34,3.66,3.08,2.2,3.5,2.88,2.25,3.6,3.0,1
108,1979988,2015/2016,2015-12-26 00:00:00,8571,8342,1,4,69.0,73.0,66.0,65.0,68.0,69.0,71.0,66.0,69.0,65.0,68.0,69.0,70.0,76.0,73.0,72.0,71.0,74.0,74.0,77.0,75.0,75.0,4.2,3.75,1.8,3.9,3.7,1.85,4.2,3.5,1.8,4.0,3.6,1.85,4.3,3.72,1.91,4.0,3.4,1.83,4.1,3.6,1.85,-1
109,1979989,2015/2016,2015-12-26 00:00:00,9986,9987,1,0,72.0,62.0,58.0,70.0,65.0,69.0,67.0,70.0,72.0,70.0,70.0,69.0,66.0,73.0,73.0,72.0,70.0,75.0,64.0,70.0,70.0,71.0,2.5,3.4,2.7,2.5,3.3,2.7,2.3,3.3,2.9,2.5,3.25,2.75,2.63,3.41,2.85,2.38,3.2,2.8,2.55,3.3,2.75,1
110,1979990,2015/2016,2015-12-26 00:00:00,8475,9994,2,3,60.0,66.0,64.0,63.0,66.0,61.0,59.0,65.0,72.0,64.0,65.0,70.0,61.0,72.0,70.0,72.0,71.0,63.0,67.0,71.0,72.0,73.0,2.8,3.4,2.4,2.75,3.25,2.5,2.55,3.3,2.55,2.8,3.3,2.4,2.96,3.44,2.52,2.6,3.1,2.6,2.88,3.3,2.45,-1
112,1979992,2015/2016,2016-01-16 00:00:00,8342,274581,3,0,72.0,76.0,73.0,73.0,67.0,76.0,75.0,64.0,72.0,75.0,77.0,73.0,61.0,67.0,67.0,66.0,63.0,62.0,68.0,64.0,65.0,69.0,1.2,6.5,13.0,1.25,5.25,12.0,1.2,5.8,13.0,1.22,6.0,12.0,1.25,6.55,13.25,1.22,6.0,10.0,1.2,6.5,13.0,1
114,1979994,2015/2016,2016-01-15 00:00:00,9987,10000,2,1,69.0,66.0,73.0,73.0,72.0,70.0,64.0,71.0,70.0,75.0,71.0,72.0,70.0,69.0,64.0,69.0,64.0,70.0,69.0,67.0,70.0,72.0,1.75,3.6,4.6,1.8,3.7,4.4,1.8,3.5,4.2,1.8,3.5,4.5,1.83,3.57,5.0,1.75,3.75,4.0,1.75,3.75,4.5,1
115,1979995,2015/2016,2016-01-17 00:00:00,8573,8475,3,3,70.0,69.0,74.0,68.0,70.0,66.0,68.0,70.0,73.0,71.0,70.0,64.0,66.0,68.0,64.0,66.0,70.0,65.0,68.0,65.0,72.0,64.0,1.44,4.5,6.5,1.5,4.1,6.25,1.45,4.0,7.0,1.48,4.33,6.5,1.49,4.58,7.5,1.44,4.2,6.5,1.45,4.4,6.5,0
116,1979996,2015/2016,2016-01-17 00:00:00,9994,9985,0,2,70.0,72.0,72.0,70.0,70.0,71.0,67.0,72.0,63.0,71.0,73.0,63.0,72.0,73.0,70.0,60.0,73.0,70.0,67.0,61.0,71.0,69.0,2.8,3.3,2.5,2.6,3.5,2.5,2.75,3.3,2.4,2.8,3.2,2.5,2.93,3.31,2.63,2.7,3.3,2.4,2.75,3.4,2.5,-1
117,1979997,2015/2016,2016-01-16 00:00:00,9986,9997,0,0,72.0,62.0,58.0,70.0,70.0,70.0,70.0,69.0,65.0,70.0,72.0,69.0,71.0,63.0,64.0,61.0,64.0,65.0,65.0,62.0,68.0,75.0,1.57,3.8,6.0,1.55,4.0,5.75,1.55,3.9,5.6,1.55,3.75,6.5,1.58,3.89,7.41,1.62,3.75,5.0,1.53,4.0,6.5,0
119,1979999,2015/2016,2016-01-16 00:00:00,10001,8203,3,2,67.0,66.0,75.0,62.0,67.0,65.0,65.0,68.0,63.0,69.0,68.0,74.0,67.0,68.0,60.0,65.0,70.0,66.0,72.0,68.0,64.0,68.0,3.2,3.4,2.2,3.1,3.4,2.2,3.3,3.3,2.1,3.25,3.3,2.2,3.44,3.44,2.25,3.0,3.3,2.2,3.25,3.4,2.2,1
120,1980000,2015/2016,2016-01-24 00:00:00,8635,9986,2,1,74.0,74.0,74.0,73.0,71.0,65.0,78.0,76.0,77.0,76.0,71.0,72.0,62.0,70.0,58.0,70.0,70.0,69.0,70.0,65.0,72.0,70.0,1.44,4.2,7.5,1.4,4.5,7.5,1.4,4.4,7.3,1.44,4.2,7.5,1.48,4.35,8.5,1.44,4.0,7.0,1.4,4.5,8.0,1
121,1980001,2015/2016,2016-01-24 00:00:00,9985,9991,0,3,63.0,72.0,73.0,70.0,60.0,75.0,70.0,73.0,72.0,69.0,69.0,75.0,72.0,74.0,73.0,72.0,75.0,78.0,75.0,73.0,76.0,71.0,2.55,3.4,2.63,2.6,3.3,2.6,2.6,3.2,2.6,2.5,3.3,2.62,2.66,3.51,2.74,2.5,3.25,2.62,2.55,3.4,2.7,-1
122,1980002,2015/2016,2016-01-23 00:00:00,8203,9987,1,1,74.0,67.0,68.0,65.0,67.0,66.0,72.0,68.0,60.0,68.0,64.0,69.0,66.0,73.0,73.0,68.0,71.0,70.0,64.0,71.0,72.0,75.0,2.8,3.25,2.5,2.65,3.3,2.55,2.6,3.2,2.6,2.8,3.1,2.6,2.86,3.21,2.75,2.7,3.2,2.45,2.7,3.25,2.63,0
123,1980003,2015/2016,2016-01-23 00:00:00,10000,1773,2,2,72.0,70.0,69.0,64.0,66.0,69.0,70.0,69.0,67.0,70.0,72.0,70.0,66.0,72.0,68.0,66.0,70.0,66.0,67.0,67.0,66.0,66.0,1.85,3.6,4.0,1.9,3.6,3.75,1.85,3.5,3.9,1.91,3.6,3.8,1.95,3.77,4.03,1.91,3.5,3.6,1.9,3.7,3.75,0
124,1980004,2015/2016,2016-01-23 00:00:00,274581,9994,1,1,73.0,64.0,67.0,67.0,66.0,62.0,68.0,67.0,64.0,69.0,62.0,70.0,64.0,70.0,70.0,72.0,67.0,71.0,71.0,63.0,69.0,73.0,3.0,3.1,2.4,2.95,3.4,2.3,2.75,3.3,2.4,3.0,3.1,2.4,3.09,3.2,2.57,3.0,3.2,2.25,2.9,3.3,2.45,0
125,1980005,2015/2016,2016-01-22 00:00:00,8571,8573,2,1,69.0,64.0,61.0,68.0,73.0,71.0,64.0,69.0,69.0,68.0,66.0,68.0,69.0,74.0,68.0,70.0,66.0,73.0,68.0,70.0,70.0,72.0,2.6,3.3,2.7,2.7,3.4,2.7,2.6,3.2,2.6,2.62,3.3,2.62,2.73,3.42,2.72,2.7,3.2,2.45,2.63,3.3,2.63,1
126,1980006,2015/2016,2016-01-24 00:00:00,8475,8342,1,2,64.0,66.0,64.0,68.0,66.0,70.0,65.0,68.0,61.0,64.0,72.0,72.0,76.0,73.0,73.0,67.0,64.0,76.0,75.0,73.0,75.0,74.0,6.5,4.5,1.44,6.5,4.4,1.45,7.3,4.4,1.4,6.0,4.5,1.48,6.6,4.51,1.53,6.0,4.33,1.44,7.0,4.5,1.45,-1
127,1980007,2015/2016,2016-01-23 00:00:00,9997,10001,1,2,69.0,75.0,66.0,64.0,64.0,71.0,55.0,65.0,65.0,64.0,68.0,67.0,66.0,75.0,62.0,67.0,65.0,65.0,68.0,63.0,69.0,68.0,2.15,3.3,3.4,2.2,3.3,3.2,2.2,3.3,3.1,2.2,3.25,3.3,2.26,3.41,3.45,2.15,3.3,3.1,2.2,3.4,3.2,-1
128,1980008,2015/2016,2016-01-31 00:00:00,8342,9994,2,1,72.0,70.0,73.0,73.0,72.0,71.0,75.0,73.0,77.0,73.0,73.0,70.0,64.0,64.0,70.0,72.0,71.0,67.0,63.0,68.0,73.0,66.0,1.33,5.0,9.0,1.33,4.75,9.0,1.3,5.0,9.0,1.33,5.0,8.5,1.36,5.45,9.65,1.35,4.6,7.5,1.33,5.25,8.5,1
129,1980009,2015/2016,2016-01-31 00:00:00,9991,8475,2,1,75.0,72.0,74.0,68.0,72.0,75.0,73.0,75.0,78.0,76.0,71.0,64.0,66.0,64.0,66.0,63.0,68.0,70.0,72.0,61.0,68.0,65.0,1.2,7.0,11.0,1.22,6.0,11.5,1.2,5.8,13.0,1.22,6.0,12.0,1.25,6.69,13.39,1.22,6.0,9.5,1.2,6.5,13.0,1
130,1980010,2015/2016,2016-01-30 00:00:00,9987,8571,1,0,69.0,66.0,73.0,73.0,68.0,64.0,70.0,70.0,75.0,71.0,72.0,69.0,64.0,69.0,73.0,68.0,64.0,68.0,64.0,69.0,68.0,68.0,1.67,3.8,5.0,1.7,3.75,4.75,1.65,3.7,4.9,1.7,3.5,5.25,1.74,3.69,5.59,1.7,3.4,4.8,1.67,3.75,5.2,1
131,1980011,2015/2016,2016-01-31 00:00:00,8573,274581,3,3,70.0,69.0,74.0,68.0,70.0,66.0,68.0,70.0,73.0,71.0,72.0,73.0,64.0,67.0,67.0,65.0,62.0,68.0,67.0,71.0,59.0,61.0,1.57,4.0,5.5,1.62,4.0,5.0,1.6,3.9,5.0,1.62,3.8,5.25,1.65,4.14,5.63,1.62,3.8,4.8,1.6,4.1,5.25,0
132,1980012,2015/2016,2016-01-30 00:00:00,9986,8203,3,2,72.0,62.0,70.0,58.0,70.0,69.0,65.0,70.0,74.0,72.0,70.0,74.0,70.0,65.0,65.0,67.0,68.0,72.0,66.0,70.0,64.0,68.0,1.73,3.6,4.75,1.78,3.6,4.33,1.75,3.5,4.5,1.75,3.5,4.75,1.81,3.61,5.11,1.75,3.5,4.33,1.75,3.6,4.75,1
134,1980014,2015/2016,2016-01-30 00:00:00,10001,10000,1,2,67.0,66.0,67.0,75.0,62.0,65.0,68.0,69.0,65.0,63.0,68.0,64.0,64.0,69.0,70.0,69.0,69.0,59.0,70.0,69.0,72.0,69.0,2.88,3.4,2.38,2.9,3.4,2.3,2.9,3.3,2.3,2.62,3.5,2.5,2.69,3.64,2.64,2.62,3.4,2.4,2.7,3.6,2.45,-1
135,1980015,2015/2016,2016-01-29 00:00:00,9997,8635,1,2,69.0,65.0,75.0,66.0,64.0,71.0,65.0,64.0,66.0,62.0,71.0,74.0,73.0,74.0,73.0,71.0,65.0,78.0,77.0,76.0,75.0,76.0,7.5,4.2,1.44,7.75,4.25,1.45,6.1,4.0,1.5,7.0,4.2,1.44,7.84,4.46,1.49,6.5,4.0,1.44,7.5,4.3,1.44,-1
136,1980016,2015/2016,2016-02-07 00:00:00,8342,9991,1,0,73.0,76.0,73.0,73.0,72.0,77.0,76.0,73.0,74.0,75.0,73.0,76.0,72.0,74.0,68.0,74.0,78.0,74.0,73.0,71.0,75.0,76.0,1.95,3.3,4.0,2.05,3.4,3.5,1.95,3.35,3.7,2.0,3.5,3.5,2.1,3.63,3.65,2.0,3.3,3.5,2.0,3.4,3.5,1
137,1980017,2015/2016,2016-02-07 00:00:00,9985,9997,1,2,81.0,72.0,74.0,70.0,60.0,74.0,73.0,67.0,75.0,71.0,69.0,70.0,71.0,66.0,65.0,64.0,66.0,67.0,64.0,62.0,65.0,71.0,1.29,5.25,10.0,1.3,5.0,9.5,1.3,5.0,9.0,1.3,4.75,10.0,1.35,5.03,11.7,1.29,4.75,10.0,1.29,5.2,11.0,-1
138,1980018,2015/2016,2016-02-05 00:00:00,8203,8635,2,2,74.0,67.0,65.0,64.0,65.0,67.0,68.0,66.0,72.0,67.0,68.0,75.0,74.0,74.0,75.0,72.0,70.0,75.0,78.0,77.0,71.0,71.0,4.0,3.75,1.85,4.33,3.6,1.85,4.5,3.5,1.75,4.0,3.6,1.85,4.18,3.82,1.91,4.33,3.6,1.73,4.0,3.7,1.85,0
